"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-60.05","46.17","SYDNEY A","8205700","1982-02","1982","02","-3.4","","-11.4","","-7.4","","9.3","","-18.4","","90.0","","83.5","","171.7","","20","","35","","91",""
"-60.05","46.17","SYDNEY A","8205700","1982-03","1982","03","0.2","","-8.2","","-4.0","","9.3","","-17.6","","67.2","","35.8","","98.0","","0","T","18","","83",""
"-60.05","46.17","SYDNEY A","8205700","1982-04","1982","04","7.5","","-1.7","","2.9","","23.9","","-6.4","","170.0","","21.8","","192.0","","0","","18","","76",""
"-60.05","46.17","SYDNEY A","8205700","1982-05","1982","05","11.3","","2.1","","6.7","","26.2","","-1.1","","138.0","","0.0","T","138.0","","0","","36","","69",""
"-60.05","46.17","SYDNEY A","8205700","1982-06","1982","06","15.0","","5.8","","10.4","","24.2","","0.8","","153.4","","0.0","","153.4","","0","","8","","76",""
"-60.05","46.17","SYDNEY A","8205700","1982-07","1982","07","24.3","","11.9","","18.1","","31.4","","5.7","S","40.4","","0.0","","40.4","","0","","28","","69",""
"-60.05","46.17","SYDNEY A","8205700","1982-08","1982","08","21.4","","10.6","","16.0","","28.0","","3.5","","74.6","","0.0","","74.6","","0","","18","","67",""
"-60.05","46.17","SYDNEY A","8205700","1982-09","1982","09","19.1","","8.9","","14.0","","27.6","","3.0","","95.2","","0.0","","95.2","","0","","27","","54",""
"-60.05","46.17","SYDNEY A","8205700","1982-10","1982","10","12.0","","2.9","","7.5","","19.5","","-2.2","","67.8","","0.2","","68.0","","0","","1","","74",""
"-60.05","46.17","SYDNEY A","8205700","1982-11","1982","11","9.0","","0.9","","5.0","","20.7","","-7.5","","117.6","","8.8","","125.8","","0","","36","","89",""
"-60.05","46.17","SYDNEY A","8205700","1982-12","1982","12","3.5","","-5.1","","-0.8","","14.1","","-14.0","","81.7","","48.7","","128.9","","0","","18","","109",""
"-60.05","46.17","SYDNEY A","8205700","1983-01","1983","01","0.4","","-6.7","","-3.2","","12.0","","-17.2","","152.6","","45.3","","195.2","","1","","16","","106",""
"-60.05","46.17","SYDNEY A","8205700","1983-02","1983","02","-1.2","","-7.7","","-4.5","","7.3","","-14.9","","37.8","","158.9","","193.3","","94","","36","","94",""
"-60.05","46.17","SYDNEY A","8205700","1983-03","1983","03","2.1","","-4.3","","-1.1","","9.7","","-10.0","","188.4","","14.8","","203.2","","0","T","34","","85",""
"-60.05","46.17","SYDNEY A","8205700","1983-04","1983","04","7.8","","0.8","","4.3","","19.0","","-7.7","","181.2","","4.4","","185.6","","0","","14","","85",""
"-60.05","46.17","SYDNEY A","8205700","1983-05","1983","05","12.7","","3.3","","8.0","","20.2","","-0.5","","123.6","","0.0","T","123.6","","0","","21","S","63","S"
"-60.05","46.17","SYDNEY A","8205700","1983-06","1983","06","20.3","","8.2","","14.3","","27.8","","2.4","","58.6","","0.0","","58.6","","0","","33","","63",""
"-60.05","46.17","SYDNEY A","8205700","1983-07","1983","07","21.9","","12.9","","17.4","","30.6","","8.0","","218.0","","0.0","","218.0","","0","","21","S","61","S"
"-60.05","46.17","SYDNEY A","8205700","1983-08","1983","08","21.2","","12.4","","16.8","","29.2","","6.5","","142.0","","0.0","","142.0","","0","","17","","63",""
"-60.05","46.17","SYDNEY A","8205700","1983-09","1983","09","19.4","","10.1","","14.8","","30.7","","3.6","","168.6","","0.0","","168.6","","0","","33","","72",""
"-60.05","46.17","SYDNEY A","8205700","1983-10","1983","10","13.4","","5.3","","9.4","","21.7","","-1.7","","103.0","","0.0","T","103.0","","0","","5","","111",""
"-60.05","46.17","SYDNEY A","8205700","1983-11","1983","11","7.4","","0.8","","4.1","","15.0","S","-5.7","","170.0","","3.4","","173.0","","0","","26","","94",""
"-60.05","46.17","SYDNEY A","8205700","1983-12","1983","12","1.6","","-5.7","","-2.1","","11.2","","-17.7","","122.3","","100.6","","209.6","","14","","13","","117",""
"-60.05","46.17","SYDNEY A","8205700","1984-01","1984","01","-1.2","","-10.1","","-5.7","","8.4","S","-20.9","","143.6","","68.3","","205.9","","20","","26","","94",""
"-60.05","46.17","SYDNEY A","8205700","1984-02","1984","02","1.2","","-6.2","","-2.5","","11.3","","-19.4","","89.6","","11.0","","100.4","","1","","21","","76",""
"-60.05","46.17","SYDNEY A","8205700","1984-03","1984","03","0.1","","-6.5","","-3.2","","9.3","","-17.7","","21.4","","88.8","","107.0","","23","","2","","107",""
"-60.05","46.17","SYDNEY A","8205700","1984-04","1984","04","5.3","","-1.8","","1.8","","18.8","","-11.4","","175.7","","28.8","","204.1","","0","","16","","74",""
"-60.05","46.17","SYDNEY A","8205700","1984-05","1984","05","13.8","","4.4","","9.1","","22.2","","-1.0","","114.6","","1.4","","116.0","","0","","21","","87",""
"-60.05","46.17","SYDNEY A","8205700","1984-06","1984","06","17.9","","7.4","","12.7","","29.6","","1.5","","73.6","","0.0","T","73.6","","0","","34","","67",""
"-60.05","46.17","SYDNEY A","8205700","1984-07","1984","07","25.1","","13.6","","19.4","","28.6","","8.5","","50.7","","0.0","","50.7","","0","","19","","61",""
"-60.05","46.17","SYDNEY A","8205700","1984-08","1984","08","24.6","","15.2","","19.9","","30.2","","10.0","","183.9","","0.0","","183.9","","0","","30","","63",""
"-60.05","46.17","SYDNEY A","8205700","1984-09","1984","09","17.4","","7.7","","12.6","","24.3","","2.4","","120.1","","0.0","","120.1","","0","","20","","67",""
"-60.05","46.17","SYDNEY A","8205700","1984-10","1984","10","11.7","","3.1","","7.4","","16.9","","-2.7","","67.0","","2.8","","69.8","","0","","27","S","57","S"
"-60.05","46.17","SYDNEY A","8205700","1984-11","1984","11","7.2","","-0.2","","3.5","","15.4","","-7.3","","97.3","","13.4","","109.7","","0","","28","","74",""
"-60.05","46.17","SYDNEY A","8205700","1984-12","1984","12","3.1","","-5.2","","-1.1","","12.1","","-17.4","","73.9","","47.8","","117.3","","0","T","21","","104",""
"-60.05","46.17","SYDNEY A","8205700","1985-01","1985","01","-4.2","","-12.2","","-8.2","","4.0","","-18.7","","49.0","","59.8","","103.4","","15","","35","","104",""
"-60.05","46.17","SYDNEY A","8205700","1985-02","1985","02","-2.4","","-10.6","","-6.5","","5.1","","-24.4","","49.9","","66.2","","114.5","","10","","31","","65",""
"-60.05","46.17","SYDNEY A","8205700","1985-03","1985","03","-0.1","","-8.7","","-4.4","","7.2","","-21.5","","64.9","","56.9","","117.9","","1","","30","","67","S"
"-60.05","46.17","SYDNEY A","8205700","1985-04","1985","04","4.6","","-3.6","","0.5","","17.1","","-7.7","","46.8","","20.5","","64.7","","0","","26","","80",""
"-60.05","46.17","SYDNEY A","8205700","1985-05","1985","05","13.1","","1.0","","7.1","","27.8","","-3.5","","100.6","","16.4","","117.0","","0","","23","","63",""
"-60.05","46.17","SYDNEY A","8205700","1985-06","1985","06","16.6","","7.6","","12.1","","24.1","","5.2","","182.8","","0.0","","182.8","","0","","18","","70",""
"-60.05","46.17","SYDNEY A","8205700","1985-07","1985","07","24.8","","12.9","","18.9","","29.2","","6.9","","79.0","","0.0","","79.0","","0","","22","","61",""
"-60.05","46.17","SYDNEY A","8205700","1985-08","1985","08","22.0","","12.7","","17.4","","30.2","","8.0","","95.6","","0.0","","95.6","","0","","33","","61",""
"-60.05","46.17","SYDNEY A","8205700","1985-09","1985","09","19.1","","7.9","","13.5","","26.9","","2.5","","42.3","","0.0","","42.3","","0","","6","","67",""
"-60.05","46.17","SYDNEY A","8205700","1985-10","1985","10","11.4","","3.5","","7.5","","21.2","","-0.6","","89.8","","7.2","","96.8","","0","T","15","S","59","S"
"-60.05","46.17","SYDNEY A","8205700","1985-11","1985","11","5.0","","-0.4","","2.3","","11.6","","-9.2","","83.8","","26.3","","105.7","","2","","11","","81",""
"-60.05","46.17","SYDNEY A","8205700","1985-12","1985","12","0.5","","-8.9","","-4.2","","12.3","","-16.4","S","50.1","","115.4","","149.6","","22","","25","","89",""
"-60.05","46.17","SYDNEY A","8205700","1986-01","1986","01","0.7","","-8.4","","-3.9","","11.6","","-22.5","","128.0","","52.4","","175.8","","33","","29","","109",""
"-60.05","46.17","SYDNEY A","8205700","1986-02","1986","02","-3.4","","-12.4","","-7.9","","2.9","","-20.5","","5.6","","151.5","","158.2","","93","","21","","85",""
"-60.05","46.17","SYDNEY A","8205700","1986-03","1986","03","1.0","","-9.7","","-4.4","","14.0","","-19.5","","58.0","","86.6","","141.3","","13","","19","","113",""
"-60.05","46.17","SYDNEY A","8205700","1986-04","1986","04","6.0","","-0.7","","2.7","","15.3","","-9.2","","153.6","","3.0","","156.2","","0","","16","","115",""
"-60.05","46.17","SYDNEY A","8205700","1986-05","1986","05","12.8","","2.2","","7.5","","27.2","","-4.0","","55.7","","0.0","T","55.7","","0","","5","","69",""
"-60.05","46.17","SYDNEY A","8205700","1986-06","1986","06","17.7","","5.9","","11.8","","26.2","","1.0","","101.5","","0.0","","101.5","","0","","21","","72",""
"-60.05","46.17","SYDNEY A","8205700","1986-07","1986","07","19.7","","10.4","","15.1","","30.5","","5.2","","115.8","","0.0","","115.8","","0","","22","","65",""
"-60.05","46.17","SYDNEY A","8205700","1986-08","1986","08","21.6","","12.0","","16.8","","27.5","","4.8","","76.0","","0.0","","76.0","","0","","20","","65",""
"-60.05","46.17","SYDNEY A","8205700","1986-09","1986","09","15.7","","6.5","","11.1","","23.3","","1.3","","130.4","","0.0","T","130.4","","0","","35","","94",""
"-60.05","46.17","SYDNEY A","8205700","1986-10","1986","10","11.1","","2.8","","7.0","","18.7","","-4.7","","87.3","","0.0","T","87.3","","0","","22","","67",""
"-60.05","46.17","SYDNEY A","8205700","1986-11","1986","11","5.6","","-2.5","","1.6","","14.4","","-8.6","","116.9","","42.4","","158.4","","0","","29","S","85","S"
"-60.05","46.17","SYDNEY A","8205700","1986-12","1986","12","1.0","","-6.9","","-3.0","","10.1","","-15.8","","35.4","","33.1","","67.4","","0","","14","","94",""
"-60.05","46.17","SYDNEY A","8205700","1987-01","1987","01","-2.0","","-8.9","","-5.5","","3.4","","-19.3","","46.0","","119.6","","159.0","","29","","28","","78",""
"-60.05","46.17","SYDNEY A","8205700","1987-02","1987","02","-3.6","","-10.9","","-7.3","","4.3","","-21.2","","47.2","","53.1","","99.9","","22","","36","","70",""
"-60.05","46.17","SYDNEY A","8205700","1987-03","1987","03","-0.4","","-7.2","","-3.8","","6.4","","-20.2","","25.4","","101.9","","124.7","","23","","33","","69",""
"-60.05","46.17","SYDNEY A","8205700","1987-04","1987","04","6.9","","-0.9","","3.0","","20.3","","-5.5","","153.2","","10.0","","163.2","","0","","16","","89",""
"-60.05","46.17","SYDNEY A","8205700","1987-05","1987","05","13.4","","2.2","","7.8","","22.3","","-2.4","","45.8","","0.0","T","45.8","","0","","20","","70",""
"-60.05","46.17","SYDNEY A","8205700","1987-06","1987","06","17.5","","6.7","","12.1","","26.7","","3.0","","147.2","","0.0","","147.2","","0","","14","","78",""
"-60.05","46.17","SYDNEY A","8205700","1987-07","1987","07","24.0","","12.1","","18.1","","30.2","","5.6","","17.9","","0.0","","17.9","","0","","26","","54",""
"-60.05","46.17","SYDNEY A","8205700","1987-08","1987","08","22.6","","11.1","","16.9","","31.2","","6.0","S","55.0","","0.0","","55.0","","0","","21","","56",""
"-60.05","46.17","SYDNEY A","8205700","1987-09","1987","09","17.8","","9.1","","13.5","","27.2","","2.8","","180.6","","0.0","T","180.6","","0","","17","","74",""
"-60.05","46.17","SYDNEY A","8205700","1987-10","1987","10","13.6","","4.4","","9.0","","20.2","","-1.6","","193.5","","0.0","","193.5","","0","","17","","81",""
"-60.05","46.17","SYDNEY A","8205700","1987-11","1987","11","6.6","","-1.1","","2.8","","15.0","","-5.6","","166.0","","2.8","","168.6","","0","","13","","93",""
"-60.05","46.17","SYDNEY A","8205700","1987-12","1987","12","0.4","","-4.2","","-1.9","","9.3","","-10.7","","78.3","","130.7","","207.7","","70","","2","","96","E"
"-60.05","46.17","SYDNEY A","8205700","1988-01","1988","01","-1.1","","-10.3","","-5.7","","9.6","","-18.4","","51.4","","67.1","","118.5","","6","","23","","94",""
"-60.05","46.17","SYDNEY A","8205700","1988-02","1988","02","-0.2","","-10.4","","-5.3","","8.7","","-20.1","","161.8","","30.9","","191.6","","5","","32","","98",""
"-60.05","46.17","SYDNEY A","8205700","1988-03","1988","03","1.0","","-7.0","","-3.0","","10.0","","-19.9","","93.6","","54.2","","142.4","","0","T","34","","81",""
"-60.05","46.17","SYDNEY A","8205700","1988-04","1988","04","5.0","","-1.2","","1.9","","11.6","","-6.4","","230.8","","36.6","","267.2","","0","","15","","70",""
"-60.05","46.17","SYDNEY A","8205700","1988-05","1988","05","15.2","","4.5","","9.9","","27.2","","-2.7","","95.0","","0.4","","95.4","","0","","3","","81",""
"-60.05","46.17","SYDNEY A","8205700","1988-06","1988","06","17.3","","7.4","","12.4","","32.7","","2.6","","100.1","","0.0","T","100.1","","0","","27","","72",""
"-60.05","46.17","SYDNEY A","8205700","1988-07","1988","07","22.5","","12.6","","17.6","","30.9","","8.2","","143.4","","0.0","","143.4","","0","","27","","65",""
"-60.05","46.17","SYDNEY A","8205700","1988-08","1988","08","22.8","","13.3","","18.1","","30.6","S","5.3","","119.7","","0.0","","119.7","","0","","23","","50",""
"-60.05","46.17","SYDNEY A","8205700","1988-09","1988","09","17.0","","7.6","","12.3","","22.6","","2.1","","69.6","","0.0","","69.6","","0","","15","S","69","S"
"-60.05","46.17","SYDNEY A","8205700","1988-10","1988","10","11.8","","3.5","","7.7","","23.6","","-3.4","","196.8","","1.0","","197.8","","0","","9","S","74","S"
"-60.05","46.17","SYDNEY A","8205700","1988-11","1988","11","7.5","","0.8","","4.2","","14.5","","-5.2","","173.0","","19.0","","191.4","","0","","13","","94",""
"-60.05","46.17","SYDNEY A","8205700","1988-12","1988","12","0.3","","-7.4","","-3.6","","7.8","","-14.4","","22.0","","54.0","","74.5","","5","","29","","87",""
"-60.05","46.17","SYDNEY A","8205700","1989-01","1989","01","-0.5","","-10.3","","-5.4","","7.5","","-16.8","","56.4","","68.9","","124.1","","8","","12","","87",""
"-60.05","46.17","SYDNEY A","8205700","1989-02","1989","02","-2.7","","-13.5","","-8.1","","8.3","","-23.0","","58.5","","92.5","","149.4","","30","","21","","74",""
"-60.05","46.17","SYDNEY A","8205700","1989-03","1989","03","0.1","","-10.4","","-5.2","","11.5","","-18.8","S","34.6","","101.2","","135.4","","26","","21","","78",""
"-60.05","46.17","SYDNEY A","8205700","1989-04","1989","04","7.1","","-1.4","","2.9","","13.4","","-5.2","","65.2","","36.0","","98.4","","0","","26","","72",""
"-60.05","46.17","SYDNEY A","8205700","1989-05","1989","05","16.1","","4.4","","10.3","","26.0","","0.2","","22.6","","0.0","","22.6","","0","","23","S","59","S"
"-60.05","46.17","SYDNEY A","8205700","1989-06","1989","06","17.8","","8.9","","13.4","","25.4","","4.2","","99.2","","0.0","","99.2","","0","","13","","54",""
"-60.05","46.17","SYDNEY A","8205700","1989-07","1989","07","22.5","","10.4","","16.5","","31.2","","4.6","","42.7","","0.0","","42.7","","0","","15","","56",""
"-60.05","46.17","SYDNEY A","8205700","1989-08","1989","08","24.4","","13.6","","19.0","","29.3","","5.0","","61.2","","0.0","","61.2","","0","","22","","70",""
"-60.05","46.17","SYDNEY A","8205700","1989-09","1989","09","19.2","","8.3","","13.8","","25.7","","-0.6","","119.6","","0.0","T","119.6","","0","","22","","63",""
"-60.05","46.17","SYDNEY A","8205700","1989-10","1989","10","12.3","","2.9","","7.6","","20.5","","-3.4","","134.0","","0.4","","134.4","","0","","17","","50",""
"-60.05","46.17","SYDNEY A","8205700","1989-11","1989","11","7.7","","-1.5","","3.1","","17.9","","-11.7","","150.2","","58.2","","207.2","","7","","36","","59",""
"-60.05","46.17","SYDNEY A","8205700","1989-12","1989","12","-3.4","","-10.5","","-7.0","","6.4","","-18.8","","20.2","","41.8","","58.8","","10","","30","","74",""
"-60.05","46.17","SYDNEY A","8205700","1990-01","1990","01","0.5","","-9.0","","-4.3","","11.7","S","-14.7","","65.0","","87.1","","148.5","","44","","30","","69",""
"-60.05","46.17","SYDNEY A","8205700","1990-02","1990","02","-3.1","","-14.8","","-9.0","","9.5","","-24.4","","54.1","","61.3","","112.1","","19","","22","","61",""
"-60.05","46.17","SYDNEY A","8205700","1990-03","1990","03","0.1","","-9.3","","-4.6","","12.3","","-21.0","","29.8","","25.6","","54.8","","0","T","31","","67",""
"-60.05","46.17","SYDNEY A","8205700","1990-04","1990","04","7.2","","-1.7","","2.8","","14.9","","-6.1","","161.8","","7.4","","169.2","","0","","21","","70",""
"-60.05","46.17","SYDNEY A","8205700","1990-05","1990","05","10.5","","1.3","","5.9","","25.9","","-3.0","","189.7","","13.2","","202.9","","0","","19","","74",""
"-60.05","46.17","SYDNEY A","8205700","1990-06","1990","06","20.0","","9.3","","14.7","","28.6","","1.8","","93.1","","0.0","","93.1","","0","","21","","78",""
"-60.05","46.17","SYDNEY A","8205700","1990-07","1990","07","23.3","","12.6","","18.0","","31.9","","7.1","","48.4","","0.0","","48.4","","0","","27","","56",""
"-60.05","46.17","SYDNEY A","8205700","1990-08","1990","08","25.2","","14.4","","19.8","","30.4","","5.8","","62.5","","0.0","","62.5","","0","","25","","81",""
"-60.05","46.17","SYDNEY A","8205700","1990-09","1990","09","18.8","","8.5","","13.7","","25.0","","4.0","","153.0","","0.0","","153.0","","0","","18","","63",""
"-60.05","46.17","SYDNEY A","8205700","1990-10","1990","10","14.1","","7.0","","10.6","","22.3","","1.0","S","177.2","","0.2","","177.4","","0","","19","","91",""
"-60.05","46.17","SYDNEY A","8205700","1990-11","1990","11","7.2","","0.6","","3.9","","15.7","","-4.8","","113.2","","17.2","","130.4","","0","","14","S","96","S"
"-60.05","46.17","SYDNEY A","8205700","1990-12","1990","12","4.3","","-4.8","","-0.3","","13.2","","-13.5","","299.2","","15.5","","314.7","","0","","22","","106",""
"-60.05","46.17","SYDNEY A","8205700","1991-01","1991","01","-3.4","","-14.1","","-8.8","","6.3","","-22.2","S","52.2","","58.2","","108.8","","7","","23","","104",""
"-60.05","46.17","SYDNEY A","8205700","1991-02","1991","02","-0.9","","-10.7","","-5.8","","6.9","","-18.8","","54.9","","25.5","","80.4","","10","","29","","95",""
"-60.05","46.17","SYDNEY A","8205700","1991-03","1991","03","2.7","","-4.7","","-1.0","","10.9","S","-17.8","","109.4","","55.1","","164.5","","0","","35","","111",""
"-60.05","46.17","SYDNEY A","8205700","1991-04","1991","04","6.6","","-2.9","","1.9","","19.9","","-7.3","","39.1","","12.1","","51.2","","0","","34","","63",""
"-60.05","46.17","SYDNEY A","8205700","1991-05","1991","05","12.6","","2.0","","7.4","","23.4","","-4.8","","48.5","","2.2","","50.7","","0","","21","","78",""
"-60.05","46.17","SYDNEY A","8205700","1991-06","1991","06","19.1","","6.2","","12.7","","29.7","","1.1","","33.4","","0.0","","33.4","","0","","31","","91",""
"-60.05","46.17","SYDNEY A","8205700","1991-07","1991","07","23.8","","11.4","","17.6","","32.5","","4.2","","93.0","","0.0","","93.0","","0","","27","S","50","S"
"-60.05","46.17","SYDNEY A","8205700","1991-08","1991","08","22.5","","12.6","","17.6","","30.9","","6.5","","112.5","","0.0","","112.5","","0","","21","","76",""
"-60.05","46.17","SYDNEY A","8205700","1991-09","1991","09","17.6","","8.9","","13.3","","25.0","","3.3","","167.0","","0.0","","167.0","","0","","20","","67",""
"-60.05","46.17","SYDNEY A","8205700","1991-10","1991","10","13.1","","5.3","","9.3","","21.5","","-1.0","","179.2","","4.3","","183.5","","0","","5","","100",""
"-60.05","46.17","SYDNEY A","8205700","1991-11","1991","11","7.9","","2.0","","5.0","","16.1","","-3.8","","186.6","","1.6","","188.2","","0","","35","","85",""
"-60.05","46.17","SYDNEY A","8205700","1991-12","1991","12","1.0","","-7.0","","-3.0","","13.4","","-14.0","","53.6","","79.3","","130.7","","21","","19","","91",""
